,freq2010,word,year,type,freq2020,freq2020_norm,freq_diff_unnormalized,freq_diff,div_freq_larger,abs_diff_norm,relative_diff,log_diff,abs_log_diff
30,3661.57,echo,2010,nonslang,39195.05,6124.2265625,10.704438260090617,1.6725684781391588,1.6725684781391588,0.6725684781391588,0.5033124379342011,0.5143604557630428,0.5143604557630428
31,0.78,unutilized,2010,nonslang,35.35,5.5234375,45.32051282051282,7.081330128205128,7.081330128205128,6.081330128205128,1.5050319766000693,1.9574617612754552,1.9574617612754552
32,23.3,scallywag,2010,nonslang,78.45,12.2578125,3.366952789699571,0.526086373390558,1.9008285532186107,0.4739136266094421,0.621083622621611,-0.6422898717582394,0.6422898717582394
33,209.5,peppy,2010,nonslang,855.15,133.6171875,4.081861575178998,0.6377908711217184,1.5679120622113079,0.3622091288782816,0.442314260342904,-0.44974483758211803,0.44974483758211803
34,1223.58,shield,2010,nonslang,25799.19,4031.1234374999995,21.085004658461237,3.294531977884568,3.294531977884568,2.294531977884568,1.068583021246858,1.1922641177700903,1.1922641177700903
35,1.2,rehabilitations,2010,nonslang,22.23,3.4734374999999997,18.525000000000002,2.89453125,2.89453125,1.89453125,0.9729187562688065,1.0628231808165245,1.0628231808165245
36,219.95,banzai,2010,nonslang,1270.25,198.4765625,5.775176176403728,0.9023712775630826,1.1081913009250146,0.09762872243691743,0.10263897861407874,-0.10272922768651363,0.10272922768651363
37,17.25,pantsuit,2010,nonslang,329.2,51.43749999999999,19.08405797101449,2.981884057971014,2.981884057971014,1.9818840579710142,0.9954504094631481,1.0925553349599197,1.0925553349599197
38,2.98,legalist,2010,nonslang,14.82,2.315625,4.973154362416108,0.7770553691275167,1.2869095816464238,0.22294463087248328,0.25091467012864405,-0.2522436710149985,0.2522436710149985
39,21.6,moldovan,2010,nonslang,130.07,20.323437499999997,6.021759259259259,0.9408998842592591,1.0628123318213272,0.059100115740740936,0.06089970556445923,-0.06091853798009627,0.06091853798009627
40,0.82,reedbed,2010,nonslang,10.75,1.6796875,13.109756097560977,2.0483993902439024,2.0483993902439024,1.0483993902439026,0.6878359794974372,0.7170587029318839,0.7170587029318839
41,64.38,terrifies,2010,nonslang,1592.17,248.7765625,24.730817023920476,3.864190159987574,3.864190159987574,2.864190159987574,1.1776637285064082,1.3517521283866412,1.3517521283866412
42,16.6,postural,2010,nonslang,334.53,52.270312499999996,20.152409638554214,3.1488140060240957,3.1488140060240957,2.1488140060240957,1.0358690473489574,1.1470258759172562,1.1470258759172562
43,41.8,butane,2010,nonslang,98.38,15.371875,2.3535885167464117,0.3677482057416268,2.7192518804635086,0.6322517942583732,0.9245148947799945,-1.000356798529143,1.000356798529143
44,6.0,alanine,2010,nonslang,29.07,4.5421875,4.845,0.7570312499999999,1.3209494324045408,0.24296875000000004,0.2765673632725656,-0.2783507450228967,0.2783507450228967
45,54.92,grisly,2010,nonslang,496.4,77.56249999999999,9.038601602330662,1.4122815003641658,1.4122815003641658,0.4122815003641658,0.34181873077576264,0.3452064820650555,0.3452064820650555
46,2074.88,scheme,2010,nonslang,48192.0,7530.0,23.226403454657618,3.6291255397902527,3.6291255397902527,2.6291255397902527,1.1359059144934658,1.2889917211267372,1.2889917211267372
47,57.02,jute,2010,nonslang,561.25,87.6953125,9.843037530690985,1.5379746141704664,1.5379746141704664,0.5379746141704664,0.423940106545394,0.4304663652063119,0.4304663652063119
48,41.55,anticlockwise,2010,nonslang,71.03,11.0984375,1.7095066185318895,0.2671104091456077,3.7437702379276363,0.7328895908543923,1.1567888410743432,-1.3200931886573648,1.3200931886573648
49,986.08,underrated,2010,nonslang,37797.5,5905.859375,38.331068473146196,5.989229448929093,5.989229448929093,4.989229448929093,1.427690845002536,1.789962764274797,1.789962764274797
50,28.23,uria,2010,nonslang,349.35,54.5859375,12.375132837407014,1.933614505844846,1.933614505844846,0.9336145058448458,0.6364943341974484,0.6593910523674356,0.6593910523674356
51,16.52,trampolining,2010,nonslang,42.8,6.687499999999999,2.5907990314769975,0.4048123486682808,2.470280373831776,0.5951876513317191,0.8473553808036195,-0.9043316558707072,0.9043316558707072
52,0.9,bicolour,2010,nonslang,8.68,1.35625,9.644444444444444,1.5069444444444444,1.5069444444444444,0.5069444444444443,0.40443213296398883,0.4100840539644589,0.4100840539644589
53,91723.07,awesome,2010,nonslang,181185.67,28310.2609375,1.975355491262994,0.3086492955098428,3.2399231572783878,0.6913507044901571,1.0565866758378692,-1.1755496126336016,1.1755496126336016
54,25.45,humblest,2010,nonslang,603.58,94.309375,23.716306483300592,3.7056728880157173,3.7056728880157173,2.7056728880157173,1.1499621637136968,1.3098648584563992,1.3098648584563992
55,3.88,galavant,2010,nonslang,82.8,12.937499999999998,21.34020618556701,3.334407216494845,3.334407216494845,2.334407216494845,1.0771517764233682,1.2042949173904056,1.2042949173904056
56,1075.3,sailor,2010,nonslang,15888.6,2482.59375,14.775969496884592,2.3087452338882173,2.3087452338882173,1.3087452338882173,0.791082504923032,0.836704188160245,0.836704188160245
57,19.7,fiddled,2010,nonslang,1702.85,266.07031249999994,86.43908629441624,13.506107233502537,13.506107233502537,12.506107233502537,1.7242540720530584,2.6031419708147885,2.6031419708147885
58,28.75,intimidator,2010,nonslang,95.62,14.940625,3.325913043478261,0.5196739130434783,1.9242836226730808,0.48032608695652174,0.6321436234890209,-0.6545537544110281,0.6545537544110281
59,0.15,hemosiderin,2010,nonslang,2.5,0.390625,16.666666666666668,2.604166666666667,2.604166666666667,1.6041666666666667,0.8901734104046243,0.9571127263944104,0.9571127263944104
60,8268.9,bright,2010,nonslang,108111.7,16892.453125,13.074496003095938,2.0428900004837405,2.0428900004837405,1.0428900004837405,0.6854602041598269,0.7143654722340796,0.7143654722340796
61,22.55,epilator,2010,nonslang,56.92,8.893749999999999,2.5241685144124166,0.3944013303769401,2.5354884047786372,0.60559866962306,0.8686145895448222,-0.930386283092662,0.930386283092662
62,23.38,sabertooth,2010,nonslang,255.28,39.887499999999996,10.91873396065013,1.7060521813515825,1.7060521813515825,0.7060521813515824,0.5218319042162247,0.5341820355604395,0.5341820355604395
63,894.38,calorie,2010,nonslang,1998.67,312.2921875,2.234698897560321,0.3491717027438002,2.863920507137246,0.6508282972561997,0.964782015413776,-1.0521914928253642,1.0521914928253642
64,13.5,conventionally,2010,nonslang,467.12,72.9875,34.60148148148148,5.406481481481482,5.406481481481482,4.406481481481482,1.3756323168087874,1.6875985081652722,1.6875985081652722
65,1.35,telogen,2010,nonslang,8.0,1.25,5.925925925925926,0.9259259259259258,1.08,0.07407407407407414,0.07692307692307698,-0.07696104113612844,0.07696104113612844
66,0.03,extravasated,2010,nonslang,1.02,0.159375,34.0,5.3125,5.3125,4.3125,1.3663366336633662,1.6700625342505353,1.6700625342505353
67,4.97,deathblow,2010,nonslang,76.1,11.890624999999998,15.311871227364184,2.392479879275654,2.392479879275654,1.3924798792756536,0.8209215257441523,0.8723304343934766,0.8723304343934766
68,24.45,repentant,2010,nonslang,1286.08,200.95,52.60040899795501,8.218813905930471,8.218813905930471,7.21881390593047,1.5661047027506656,2.106425904974329,2.106425904974329
69,4.28,avoiders,2010,nonslang,198.97,31.089062499999997,46.48831775700934,7.263799649532709,7.263799649532709,6.263799649532709,1.515961159558583,1.982903059631825,1.982903059631825
70,16.55,outlawing,2010,nonslang,380.48,59.45,22.98972809667674,3.59214501510574,3.59214501510574,2.5921450151057406,1.1289473684210527,1.278749521313719,1.278749521313719
71,0.95,timbral,2010,nonslang,2.53,0.39531249999999996,2.663157894736842,0.4161184210526315,2.4031620553359687,0.5838815789473685,0.8246225319396052,-0.8767853932386469,0.8767853932386469
72,703.65,protocol,2010,nonslang,14989.15,2342.0546875,21.301996731329496,3.3284369892702337,3.3284369892702337,2.3284369892702337,1.075878888865518,1.202502821211035,1.202502821211035
73,1.45,cytometer,2010,nonslang,3.92,0.6124999999999999,2.703448275862069,0.42241379310344823,2.36734693877551,0.5775862068965517,0.8121212121212121,-0.8617698929957381,0.8617698929957381
